SUPPORT,CONFIDENCE,LIFT,LHS,RHS,COUNT
0.02584,0.37037037037037035,5,238,"(239,)",10
0.02842,0.6470588235294118,3,63,"(956,)",10
0.02842,0.16417910447761194,3,956,"(63,)",10
0.02584,0.13513513513513514,1,982,"(1324,)",10
0.02584,0.45454545454545453,5,952,"(954,)",10
0.02584,0.8333333333333333,8,62,"(61,)",10
0.02842,0.18333333333333335,2,703,"(972,)",10
0.02584,0.2631578947368421,8,61,"(62,)",10
0.02584,0.16129032258064516,3,1120,"(1320,)",10
0.02584,0.20408163265306123,1,1324,"(982,)",10
0.02842,0.22916666666666669,1,1348,"(1324,)",10
0.02842,0.8461538461538461,18,1321,"(363,)",10
0.02842,0.5789473684210527,3,707,"(703,)",10
0.02584,0.21276595744680848,2,705,"(64,)",10
0.02842,0.18333333333333335,3,703,"(707,)",10
0.02842,0.5,3,307,"(1030,)",10
0.02584,0.3846153846153846,5,239,"(238,)",10
0.02842,0.40740740740740744,2,1027,"(712,)",10
0.02842,0.19642857142857145,2,712,"(1027,)",10
0.02842,0.20370370370370372,3,953,"(635,)",10
0.02584,0.2,2,1267,"(864,)",10
0.02584,0.7692307692307692,7,909,"(1118,)",10
0.02584,0.35714285714285715,2,1319,"(956,)",10
0.02584,0.14925373134328357,2,956,"(1319,)",10
0.02584,0.16129032258064516,3,1120,"(708,)",10
0.02584,0.25,2,64,"(705,)",10
0.02842,0.7857142857142858,9,104,"(103,)",10
0.02842,0.34375,9,103,"(104,)",10
0.02842,0.2972972972972973,2,65,"(757,)",10
0.02584,0.5882352941176471,8,258,"(260,)",10
0.02584,0.37037037037037035,8,260,"(258,)",10
0.02842,0.2682926829268293,2,757,"(65,)",10
0.02842,0.2619047619047619,1,1118,"(956,)",10
0.02842,0.16417910447761194,1,956,"(1118,)",10
0.02584,0.23809523809523808,7,1118,"(909,)",10
0.02584,0.29411764705882354,2,1087,"(1030,)",10
0.02842,0.6111111111111112,18,363,"(1321,)",10
0.02842,0.22448979591836737,1,1324,"(1348,)",10
0.02842,0.22448979591836737,1,1324,"(1062,)",10
0.02842,0.6470588235294118,4,971,"(703,)",10
0.02584,0.3846153846153846,3,253,"(1324,)",10
0.02842,0.45833333333333337,2,972,"(703,)",10
0.02842,0.21153846153846154,3,1247,"(1085,)",10
0.02584,0.20408163265306123,3,1324,"(253,)",10
0.02584,0.31249999999999994,2,864,"(1267,)",10
0.02842,0.19642857142857145,3,712,"(542,)",10
0.02842,0.16417910447761194,1,956,"(1267,)",10
0.02584,0.21739130434782608,1,710,"(1348,)",10
0.02584,0.20833333333333331,1,1348,"(710,)",10
0.02842,0.22000000000000003,1,1267,"(956,)",10
0.02584,0.18518518518518517,3,1030,"(240,)",10
0.02842,0.275,2,849,"(1267,)",10
0.02842,0.22000000000000003,2,1267,"(849,)",10
0.02842,0.2972972972972973,2,65,"(1030,)",10
0.02584,0.5,3,146,"(703,)",10
0.02842,0.20370370370370372,2,1030,"(65,)",10
0.02842,0.22916666666666669,1,1348,"(703,)",10
0.02842,0.18333333333333335,4,703,"(971,)",10
0.02584,0.4,3,635,"(710,)",10
0.02842,0.22448979591836737,1,1062,"(1324,)",10
0.02842,0.4782608695652174,3,542,"(712,)",10
0.02842,0.40740740740740744,3,711,"(705,)",10
0.02842,0.23404255319148937,3,705,"(711,)",10
0.02584,0.2631578947368421,1,61,"(982,)",10
0.02584,0.13513513513513514,1,982,"(61,)",10
0.02584,0.18518518518518517,2,1030,"(1087,)",10
0.02842,0.2894736842105263,4,1026,"(239,)",10
0.02842,0.4230769230769231,5,239,"(1521,)",10
0.02842,0.2972972972972973,3,65,"(954,)",10
0.02842,0.3793103448275862,5,1521,"(239,)",10
0.02842,0.34375,3,954,"(65,)",10
0.02584,0.21276595744680848,1,705,"(1118,)",10
0.02584,0.21739130434782608,3,710,"(635,)",10
0.02584,0.21276595744680848,3,705,"(1027,)",10
0.02584,0.37037037037037035,3,1027,"(705,)",10
0.02842,0.22916666666666669,4,1348,"(1279,)",10
0.02842,0.55,4,1279,"(1348,)",10
0.02584,0.23809523809523808,1,1118,"(705,)",10
0.02842,0.45833333333333337,3,1085,"(1247,)",10
0.02584,0.5263157894736842,7,639,"(626,)",10
0.02584,0.23809523809523808,3,1118,"(317,)",10
0.02842,0.21153846153846154,2,1247,"(864,)",10
0.02842,0.34375,2,864,"(1247,)",10
0.02584,0.3333333333333333,2,1245,"(1266,)",10
0.02584,0.20833333333333331,2,1348,"(317,)",10
0.02842,0.1774193548387097,2,1120,"(260,)",10
0.02842,0.1774193548387097,2,1120,"(308,)",10
0.02842,0.40740740740740744,2,308,"(1120,)",10
0.02842,0.4230769230769231,4,239,"(1026,)",10
0.02584,0.2702702702702703,1,1370,"(956,)",10
0.02584,0.2702702702702703,1,1370,"(1030,)",10
0.02584,0.14925373134328357,1,956,"(1370,)",10
0.02842,0.22448979591836737,3,697,"(635,)",10
0.02584,0.6666666666666666,3,187,"(951,)",10
0.02584,0.20408163265306123,1,1062,"(1030,)",10
0.02584,0.18518518518518517,1,1030,"(1062,)",10
0.02584,0.37037037037037035,2,317,"(1348,)",10
0.02842,0.21153846153846154,1,1247,"(712,)",10
0.02842,0.19642857142857145,1,712,"(1247,)",10
0.02584,0.37037037037037035,2,1174,"(1056,)",10
0.02584,0.1408450704225352,2,1056,"(1174,)",10
0.02584,0.1408450704225352,2,1056,"(1027,)",10
0.02584,0.16666666666666666,4,703,"(695,)",10
0.02584,0.7692307692307692,4,695,"(703,)",10
0.02584,0.8333333333333333,11,254,"(260,)",10
0.02842,0.19642857142857145,2,712,"(1245,)",10
0.02584,0.18518518518518517,1,1030,"(61,)",10
0.02584,0.25,1,64,"(982,)",10
0.02584,0.7142857142857143,16,973,"(971,)",10
0.02584,0.5882352941176471,16,971,"(973,)",10
0.02584,0.23809523809523808,3,1118,"(1174,)",10
0.02584,0.2702702702702703,2,65,"(1348,)",10
0.02842,0.5,3,307,"(712,)",10
0.02842,0.16417910447761194,2,956,"(1521,)",10
0.02584,0.3333333333333333,9,1245,"(1242,)",10
0.02584,0.37037037037037035,3,711,"(366,)",10
0.02584,0.2564102564102564,3,366,"(711,)",10
0.02842,0.3793103448275862,2,1521,"(956,)",10
0.02842,0.19642857142857145,3,712,"(307,)",10
0.02842,0.22448979591836737,3,1324,"(998,)",10
0.02842,0.40740740740740744,3,998,"(1324,)",10
0.02842,0.3666666666666667,2,1245,"(712,)",10
0.02584,0.2631578947368421,2,633,"(1324,)",10
0.02842,0.44000000000000006,3,635,"(953,)",10
0.02584,0.5,2,1279,"(956,)",10
0.02584,0.37037037037037035,2,1027,"(1056,)",10
0.02842,0.44000000000000006,3,635,"(697,)",10
0.02584,0.45454545454545453,3,307,"(1348,)",10
0.02842,0.5,7,1080,"(253,)",10
0.02842,0.7857142857142858,16,1242,"(1244,)",10
0.02842,0.9166666666666667,12,211,"(1319,)",10
0.02842,0.3928571428571429,12,1319,"(211,)",10
0.02842,0.16666666666666669,2,951,"(239,)",10
0.02584,0.25,1,64,"(1266,)",10
0.02584,0.15151515151515152,3,951,"(187,)",10
0.02584,0.31249999999999994,3,954,"(64,)",10
0.02584,0.16129032258064516,1,1120,"(697,)",10
0.02584,0.20408163265306123,1,697,"(1120,)",10
0.02842,0.4230769230769231,7,253,"(1080,)",10
0.02584,0.18518518518518517,2,1266,"(1245,)",10
0.02842,0.4230769230769231,2,626,"(982,)",10
0.02842,0.14864864864864866,2,982,"(626,)",10
0.02584,0.18518518518518517,1,1266,"(64,)",10
0.02584,0.20833333333333331,1,1348,"(1118,)",10
0.02584,0.23809523809523808,1,1118,"(1348,)",10
0.02842,0.4782608695652174,10,1478,"(1476,)",10
0.02842,0.15492957746478875,1,1056,"(705,)",10
0.02842,0.23404255319148937,1,705,"(1056,)",10
0.02842,0.6470588235294118,10,1476,"(1478,)",10
0.02842,0.2682926829268293,3,757,"(35,)",10
0.02842,0.5789473684210527,16,1244,"(1242,)",10
0.02584,0.5882352941176471,17,971,"(970,)",10
0.02584,0.7692307692307692,17,970,"(971,)",10
0.02842,0.4230769230769231,2,239,"(951,)",10
0.02584,0.14925373134328357,2,956,"(1279,)",10
0.02584,0.20408163265306123,2,1324,"(633,)",10
0.02584,0.1408450704225352,1,1056,"(1026,)",10
0.02584,0.7142857142857143,9,1242,"(1245,)",10
0.02584,0.2631578947368421,1,1026,"(1056,)",10
0.02584,0.8333333333333333,8,62,"(65,)",10
0.02584,0.2702702702702703,8,65,"(62,)",10
0.02584,0.29411764705882354,3,1087,"(1521,)",10
0.02584,0.3448275862068965,3,1521,"(1087,)",10
0.02584,0.25,2,64,"(1348,)",10
0.02584,0.20833333333333331,2,1348,"(64,)",10
0.02842,0.4230769230769231,6,1238,"(841,)",10
0.02842,0.44000000000000006,6,841,"(1238,)",10
0.02584,0.4,5,635,"(641,)",10
0.02842,0.34375,3,954,"(61,)",10
0.02842,0.3928571428571429,3,35,"(757,)",10
0.02842,0.2894736842105263,3,61,"(954,)",10
0.02584,0.3333333333333333,5,641,"(635,)",10
0.02584,0.2631578947368421,1,61,"(1030,)",10
0.02584,0.20833333333333331,2,1348,"(65,)",10
0.02842,0.16666666666666669,2,951,"(998,)",10
0.02584,0.2,1,1267,"(1120,)",10
0.02584,0.16666666666666666,2,703,"(635,)",10
0.02584,0.35714285714285715,3,1034,"(633,)",10
0.02584,0.23809523809523808,2,1118,"(65,)",10
0.02584,0.18518518518518517,3,953,"(1320,)",10
0.02584,0.4,2,635,"(703,)",10
0.02584,0.16129032258064516,1,1120,"(1267,)",10
0.02842,0.4230769230769231,11,626,"(630,)",10
0.02842,0.7857142857142858,11,630,"(626,)",10
0.02842,0.4230769230769231,6,1239,"(1238,)",10
0.02842,0.4230769230769231,6,1238,"(1239,)",10
0.02584,0.25,3,64,"(954,)",10
0.02584,0.5882352941176471,3,63,"(951,)",10
0.02842,0.40740740740740744,2,998,"(951,)",10
0.02584,0.5882352941176471,3,508,"(951,)",10
0.02584,0.2702702702702703,2,1370,"(710,)",10
0.02584,0.21739130434782608,2,710,"(1370,)",10
0.02584,0.15151515151515152,3,951,"(508,)",10
0.02584,0.15151515151515152,3,951,"(63,)",10
0.02584,0.17857142857142858,2,712,"(1174,)",10
0.02842,0.40740740740740744,2,1027,"(703,)",10
0.02842,0.20370370370370372,2,953,"(633,)",10
0.02842,0.22000000000000003,3,1267,"(1085,)",10
0.02584,0.2631578947368421,1,1026,"(1120,)",10
0.02584,0.37037037037037035,3,1174,"(1118,)",10
0.02584,0.37037037037037035,3,317,"(1118,)",10
0.02842,0.34375,2,864,"(1266,)",10
0.02842,0.20370370370370372,2,1266,"(864,)",10
0.02584,0.20408163265306123,1,1324,"(757,)",10
0.02584,0.2439024390243902,1,757,"(1324,)",10
0.02584,0.31249999999999994,2,954,"(1324,)",10
0.02584,0.3846153846153846,7,1238,"(834,)",10
0.02584,0.3846153846153846,7,626,"(639,)",10
0.02842,0.45833333333333337,3,1085,"(1267,)",10
0.02584,0.5263157894736842,7,834,"(1239,)",10
0.02584,0.3846153846153846,7,1239,"(834,)",10
0.02584,0.5263157894736842,7,834,"(1238,)",10
0.02842,0.22916666666666669,1,1348,"(1120,)",10
0.02842,0.1774193548387097,1,1120,"(1348,)",10
0.02584,0.20408163265306123,2,1324,"(954,)",10
0.02842,0.2894736842105263,2,633,"(953,)",10
0.02584,0.35714285714285715,2,1319,"(1266,)",10
0.02584,0.37037037037037035,2,1174,"(712,)",10
0.02842,0.18333333333333335,2,703,"(1027,)",10
0.02584,0.2702702702702703,2,65,"(1118,)",10
0.02584,0.2439024390243902,2,757,"(61,)",10
0.02584,0.35714285714285715,2,1319,"(953,)",10
0.02584,0.2631578947368421,2,61,"(757,)",10
0.02584,0.37037037037037035,2,1027,"(953,)",10
0.02842,0.2619047619047619,1,1118,"(953,)",10
0.02842,0.20370370370370372,1,953,"(1118,)",10
0.02584,0.5,3,1320,"(953,)",10
0.02584,0.1408450704225352,1,1056,"(1521,)",10
0.02584,0.3448275862068965,1,1521,"(1056,)",10
0.02842,0.3666666666666667,3,641,"(710,)",10
0.02584,0.3333333333333333,2,1245,"(1247,)",10
0.02584,0.8333333333333333,11,254,"(255,)",10
0.02584,0.1408450704225352,1,1056,"(1324,)",10
0.02584,0.23809523809523808,1,1118,"(697,)",10
0.02584,0.20408163265306123,1,697,"(1118,)",10
0.02584,0.13513513513513514,1,982,"(705,)",10
0.02584,0.21276595744680848,1,705,"(982,)",10
0.02584,0.37037037037037035,7,998,"(146,)",10
0.02584,0.16666666666666666,3,703,"(146,)",10
0.02584,0.20833333333333331,3,1348,"(307,)",10
0.02584,0.1923076923076923,2,1247,"(1245,)",10
0.02584,0.20408163265306123,1,1324,"(1056,)",10
0.02842,0.2391304347826087,3,710,"(641,)",10
0.02584,0.2631578947368421,3,633,"(1034,)",10
0.02584,0.35714285714285715,11,255,"(254,)",10
0.02584,0.13513513513513514,1,982,"(64,)",10
0.02584,0.16129032258064516,1,1120,"(1247,)",10
0.02584,0.1923076923076923,1,1247,"(1120,)",10
0.02842,0.20370370370370372,2,953,"(1521,)",10
0.02842,0.3793103448275862,2,1521,"(953,)",10
0.02584,0.5,7,146,"(998,)",10
0.02584,0.18518518518518517,2,953,"(1027,)",10
0.02842,0.40740740740740744,2,260,"(1120,)",10
0.02584,0.18518518518518517,1,1030,"(1370,)",10
0.02326,0.19148936170212766,8,705,"(696,)",9
0.02326,0.1836734693877551,2,697,"(317,)",9
0.02326,0.6,4,187,"(953,)",9
0.02326,0.23076923076923078,1,366,"(951,)",9
0.02326,0.2727272727272727,8,700,"(695,)",9
0.02326,0.16071428571428573,1,712,"(710,)",9
0.02326,0.6923076923076923,8,695,"(700,)",9
0.02326,0.36000000000000004,4,635,"(700,)",9
0.02326,0.13636363636363635,1,951,"(366,)",9
0.02326,0.3333333333333333,2,317,"(697,)",9
0.02326,0.3333333333333333,3,308,"(1118,)",9
0.02326,0.3333333333333333,2,260,"(1324,)",9
0.02326,0.1956521739130435,1,710,"(1056,)",9
0.02326,0.1956521739130435,1,710,"(712,)",9
0.02326,0.34615384615384615,2,1239,"(1348,)",9
0.02326,0.5294117647058824,3,63,"(1120,)",9
0.02326,0.1875,2,1348,"(1239,)",9
0.02326,0.14516129032258066,2,1120,"(1174,)",9
0.02326,0.3333333333333333,2,1174,"(1120,)",9
0.02326,1.0,8,696,"(705,)",9
0.02326,0.14516129032258066,3,1120,"(63,)",9
0.02326,0.1267605633802817,1,1056,"(710,)",9
0.02326,0.21428571428571427,3,1118,"(308,)",9
0.02326,0.3333333333333333,2,711,"(697,)",9
0.02326,0.1836734693877551,2,1324,"(260,)",9
0.02326,0.16666666666666666,4,953,"(187,)",9
0.02326,0.1836734693877551,1,1062,"(1056,)",9
0.02326,0.2727272727272727,4,700,"(635,)",9
0.02326,0.375,3,1085,"(757,)",9
0.02326,0.47368421052631576,6,1365,"(238,)",9
0.02326,0.3,2,1245,"(849,)",9
0.02326,0.6,3,1048,"(703,)",9
0.02326,0.15,3,703,"(1048,)",9
0.02326,0.225,2,849,"(1245,)",9
0.02326,0.21951219512195122,3,757,"(1085,)",9
0.02326,0.13636363636363635,1,951,"(700,)",9
0.02326,0.2727272727272727,3,700,"(1027,)",9
0.02326,0.2727272727272727,1,700,"(951,)",9
0.02326,0.5294117647058824,3,508,"(1030,)",9
0.02326,0.1875,1,1348,"(697,)",9
0.02326,0.1836734693877551,1,697,"(1348,)",9
0.02326,0.12162162162162163,2,982,"(146,)",9
0.02326,0.45,2,146,"(982,)",9
0.02326,0.3333333333333333,6,238,"(1365,)",9
0.02326,0.3333333333333333,2,238,"(953,)",9
0.02326,0.16666666666666666,2,953,"(238,)",9
0.02326,0.16666666666666666,2,953,"(317,)",9
0.02326,0.3333333333333333,2,317,"(953,)",9
0.02326,0.13432835820895522,1,956,"(103,)",9
0.02326,0.5294117647058824,2,252,"(1056,)",9
0.02326,0.1267605633802817,2,1056,"(252,)",9
0.02326,0.28125,1,103,"(956,)",9
0.02326,0.3333333333333333,2,317,"(1266,)",9
0.02326,0.16666666666666666,2,1266,"(317,)",9
0.02326,0.3333333333333333,3,1027,"(700,)",9
0.02326,0.14516129032258066,3,1120,"(364,)",9
0.02326,0.14516129032258066,3,1120,"(724,)",9
0.02326,0.5625,3,724,"(1120,)",9
0.02326,0.5625,3,364,"(1120,)",9
0.02326,0.1267605633802817,2,1056,"(1080,)",9
0.02326,0.16666666666666666,2,953,"(1080,)",9
0.02326,0.40909090909090906,2,1080,"(953,)",9
0.02326,0.5294117647058824,3,267,"(953,)",9
0.02326,0.16071428571428573,1,712,"(64,)",9
0.02326,0.16071428571428573,2,712,"(614,)",9
0.02326,0.32142857142857145,2,35,"(1266,)",9
0.02326,0.2647058823529412,1,1087,"(956,)",9
0.02326,0.13432835820895522,1,956,"(1087,)",9
0.02326,0.16666666666666666,2,1266,"(35,)",9
0.02326,0.1267605633802817,1,1056,"(864,)",9
0.02326,0.28125,1,864,"(1056,)",9
0.02326,0.16071428571428573,2,712,"(82,)",9
0.02326,0.3333333333333333,2,82,"(712,)",9
0.02326,0.19148936170212766,1,705,"(1348,)",9
0.02326,0.1875,1,1348,"(705,)",9
0.02326,0.3333333333333333,2,711,"(712,)",9
0.02326,0.16071428571428573,2,712,"(711,)",9
0.02326,0.225,1,64,"(712,)",9
0.02326,0.15,1,703,"(1370,)",9
0.02326,0.1836734693877551,1,1062,"(1348,)",9
0.02326,0.24324324324324326,1,1370,"(703,)",9
0.02326,0.16666666666666666,1,953,"(1266,)",9
0.02326,0.16666666666666666,1,1266,"(953,)",9
0.02326,0.2727272727272727,2,700,"(757,)",9
0.02326,0.21951219512195122,2,757,"(700,)",9
0.02326,0.5,2,320,"(951,)",9
0.02326,0.13636363636363635,2,951,"(320,)",9
0.02326,0.75,20,1169,"(1167,)",9
0.02326,0.6428571428571429,20,1167,"(1169,)",9
0.02326,0.6428571428571429,20,1167,"(1231,)",9
0.02326,0.75,20,1231,"(1167,)",9
0.02326,0.16666666666666666,3,1030,"(508,)",9
0.02326,0.16666666666666666,3,953,"(267,)",9
0.02326,0.1875,1,1348,"(1062,)",9
0.02326,0.40909090909090906,2,1080,"(1056,)",9
0.02326,0.3,1,1245,"(1056,)",9
0.02326,0.5294117647058824,3,265,"(956,)",9
0.02326,0.15,2,703,"(711,)",9
0.02326,0.15,2,703,"(82,)",9
0.02326,0.3333333333333333,2,82,"(703,)",9
0.02326,0.5625,24,1317,"(361,)",9
0.02326,1.0,24,361,"(1317,)",9
0.02326,0.17307692307692307,1,1247,"(1348,)",9
0.02326,0.1875,1,1348,"(1247,)",9
0.02326,0.3333333333333333,2,711,"(703,)",9
0.02326,0.1267605633802817,1,1056,"(1245,)",9
0.02326,0.225,1,64,"(1267,)",9
0.02326,0.18000000000000002,1,1267,"(64,)",9
0.02326,0.75,24,995,"(994,)",9
0.02326,0.75,24,994,"(995,)",9
0.02326,0.40909090909090906,6,842,"(1239,)",9
0.02326,0.34615384615384615,6,1239,"(842,)",9
0.02326,0.3333333333333333,3,317,"(1026,)",9
0.02326,0.28125,2,864,"(633,)",9
0.02326,0.23684210526315788,2,633,"(864,)",9
0.02326,0.34615384615384615,2,253,"(705,)",9
0.02326,0.19148936170212766,2,705,"(253,)",9
0.02326,0.23684210526315788,3,1026,"(317,)",9
0.02326,0.23684210526315788,2,1026,"(633,)",9
0.02326,0.23684210526315788,2,633,"(1026,)",9
0.02326,0.5625,5,1101,"(1370,)",9
0.02326,0.24324324324324326,5,1370,"(1101,)",9
0.02326,0.1836734693877551,4,1324,"(81,)",9
0.02326,0.5294117647058824,4,81,"(1324,)",9
0.02326,0.3333333333333333,5,1174,"(307,)",9
0.02326,0.40909090909090906,5,307,"(1174,)",9
0.02326,0.1836734693877551,1,1062,"(849,)",9
0.02326,0.225,1,849,"(1062,)",9
0.02326,0.13432835820895522,3,956,"(265,)",9
0.02326,0.21951219512195122,1,757,"(703,)",9
0.02326,0.15,1,703,"(757,)",9
0.02326,0.225,7,64,"(60,)",9
0.02326,0.47368421052631576,3,707,"(710,)",9
0.02326,0.23684210526315788,1,1026,"(712,)",9
0.02326,0.16071428571428573,1,712,"(1026,)",9
0.02326,0.13636363636363635,1,951,"(103,)",9
0.02326,0.28125,1,103,"(951,)",9
0.02326,0.2647058823529412,1,1087,"(1056,)",9
0.02326,0.1267605633802817,1,1056,"(1087,)",9
0.02326,0.3333333333333333,6,1174,"(833,)",9
0.02326,0.45,6,833,"(1174,)",9
0.02326,0.24324324324324326,3,65,"(711,)",9
0.02326,0.3333333333333333,3,711,"(65,)",9
0.02326,0.24324324324324326,1,65,"(712,)",9
0.02326,0.16071428571428573,1,712,"(65,)",9
0.02326,0.32142857142857145,2,255,"(697,)",9
0.02326,0.1836734693877551,2,697,"(255,)",9
0.02326,0.1956521739130435,3,710,"(707,)",9
0.02326,0.8181818181818181,7,60,"(64,)",9
0.02326,0.21428571428571427,2,1118,"(954,)",9
0.02326,0.28125,2,954,"(1118,)",9
0.02326,0.13432835820895522,2,956,"(1320,)",9
0.02326,0.45,2,1320,"(956,)",9
0.02326,0.23684210526315788,1,1026,"(1030,)",9
0.02326,0.16666666666666666,1,1030,"(1026,)",9
0.02326,0.16666666666666666,1,1266,"(61,)",9
0.02326,0.23684210526315788,1,61,"(1266,)",9
0.02326,0.2727272727272727,1,700,"(1120,)",9
0.02326,0.14516129032258066,1,1120,"(700,)",9
0.02326,0.5294117647058824,3,81,"(703,)",9
0.02326,0.15,3,703,"(81,)",9
0.02326,1.0,7,696,"(697,)",9
0.02326,0.1836734693877551,7,697,"(696,)",9
0.02326,0.1836734693877551,2,697,"(711,)",9
0.02326,0.42857142857142855,2,614,"(712,)",9
0.02326,0.16666666666666666,1,1030,"(1324,)",9
0.02326,0.1836734693877551,3,1062,"(307,)",9
0.02326,0.225,1,849,"(956,)",9
0.02326,0.13432835820895522,1,956,"(849,)",9
0.02326,0.13636363636363635,1,951,"(1027,)",9
0.02326,0.19148936170212766,2,705,"(308,)",9
0.02326,0.3333333333333333,1,1027,"(951,)",9
0.02326,0.34615384615384615,2,626,"(951,)",9
0.02326,0.40909090909090906,3,307,"(1062,)",9
0.02326,0.34615384615384615,2,1239,"(1267,)",9
0.02326,0.3333333333333333,3,998,"(757,)",9
0.02326,0.13636363636363635,2,951,"(1279,)",9
0.02326,0.1267605633802817,1,1056,"(65,)",9
0.02326,0.45,2,1279,"(951,)",9
0.02326,0.24324324324324326,1,65,"(1056,)",9
0.02326,0.3333333333333333,1,308,"(956,)",9
0.02326,0.16071428571428573,1,712,"(1267,)",9
0.02326,0.18000000000000002,2,1267,"(1239,)",9
0.02326,0.47368421052631576,4,639,"(633,)",9
0.02326,0.32142857142857145,2,35,"(1267,)",9
0.02326,0.28125,2,103,"(953,)",9
0.02326,0.47368421052631576,9,639,"(708,)",9
0.02326,0.24324324324324326,2,65,"(710,)",9
0.02326,0.1956521739130435,2,710,"(65,)",9
0.02326,0.225,3,64,"(260,)",9
0.02326,0.34615384615384615,2,626,"(1030,)",9
0.02326,0.18000000000000002,2,1267,"(35,)",9
0.02326,0.18000000000000002,1,1267,"(712,)",9
0.02326,0.2647058823529412,2,1087,"(633,)",9
0.02326,0.23684210526315788,2,633,"(1087,)",9
0.02326,0.45,3,1279,"(953,)",9
0.02326,0.1875,2,1348,"(82,)",9
0.02326,0.13636363636363635,2,951,"(626,)",9
0.02326,0.3333333333333333,2,82,"(1348,)",9
0.02326,0.19148936170212766,1,705,"(61,)",9
0.02326,0.13432835820895522,1,956,"(308,)",9
0.02326,0.8181818181818181,8,60,"(65,)",9
0.02326,0.391304347826087,3,542,"(1348,)",9
0.02326,0.21951219512195122,3,757,"(998,)",9
0.02326,0.13432835820895522,1,956,"(626,)",9
0.02326,0.18000000000000002,1,1267,"(951,)",9
0.02326,0.32142857142857145,4,1319,"(1027,)",9
0.02326,0.14516129032258066,3,1120,"(363,)",9
0.02326,0.34615384615384615,2,253,"(953,)",9
0.02326,0.3333333333333333,4,1027,"(1319,)",9
0.02326,0.24324324324324326,8,65,"(60,)",9
0.02326,0.13636363636363635,1,951,"(1267,)",9
0.02326,0.1875,3,1348,"(542,)",9
0.02326,0.23684210526315788,1,61,"(1348,)",9
0.02326,0.1875,1,1348,"(61,)",9
0.02326,0.3333333333333333,4,317,"(238,)",9
0.02326,0.3333333333333333,4,238,"(317,)",9
